-70.1166667;-32.8333333;Portillo;http://www.skiportillo.com/
-70.24924278259277;-33.35451287892078;Valle Nevado;http://www.vallenevado.com/
-70.2899;-33.3369;La Parva;http://www.skilaparva.cl/
