1.533;42.55;Ordino-Arcalis;http://arcalis.andorramania.com;nil
1.483;42.55;Pal-Arinsal;http://www.andorramania.com/arinsal_pal;nil
1.733;42.55;Pas de La Case;http://pas-de-la-casa-grau-roig.andorramania.com/;nil
1.666;42.583;Soldeu;http://soldeu.andorramania.com/;nil
