-71.2166667;-40.1166667;Chapelco;http://www.chapelco.com.ar;nil
-71.13;-40.08;San Martín de los Andes;http://sanmartindelosandes.com/;nil
-71.66;-40.78;Villa La Angostura;http://www.laangostura.com;nil
